rating,text,name
5,"I was trying to get over a cold (not
Covid) and was within walking distance of Punjab so I figured I would try to burn out the remainder of it with some...",Punjab Restaurant
5,"(pre-covid) Love the food at the oldest Indian restaurant in London. 
This place has a full wine list. In addition to the really good food. We ordered the...",Punjab Restaurant
5,"A must try restaurant imo! 

The meat fruit and tipsy cake are both classics and must orders. Enough has been said about them so I'm not gonna pile on but...",Dinner by Heston Blumenthal
5,"Located in Mandarin Continental, DHB is a top notch dining experience. Inspired by traditional British dishes and truly reinvented, light, upscale and...",Dinner by Heston Blumenthal
1,Dinner took 5 hours to get through all of the courses. Could've passed on all of the fish courses. Not sure why they insisted on presenting every course to...,Dinner by Heston Blumenthal
5,"This place was delicious. Small, the environment was perfect and the service was excellent. Definitely coming back again whenever we visit London again.",Flat Iron
5,The absolute best burger in London!!! We were starving and didn't have many options. The happened to find flat iron. The menu is extremely simple. Steak or...,Flat Iron
5,I'm an American traveling abroad so I decided to have my Thanksgiving dinner here! The menu is very small (only 3 entree options) but I ordered the main...,Flat Iron
5,My husband loves walking up a million stairs for a view - so this place was on our list of sites to visit! If you go during covid - you will need to wear a...,St. Paul's Cathedral
4,"Saint Paul's Cathedral is an iconic London landmark and one of the coolest buildings in the city.

Obviously, you can enjoy much of it from the outside --...",St. Paul's Cathedral
5,St.Paul's  is beautiful and a must do for London. Be sure to go before 3pm & if you want to go to the top it must be started no later than 4pm. 5 pm we...,St. Paul's Cathedral
5,Every dish was so clean yet super flavorful. Did not feel like an unhealthy breakfast despite how much we ordered. YOU MUST GET THE CANELE! absolute best...,The Wolseley
4,"The Wolseley is stunning! Gorgeous interior with servers bustling around the expansive restaurant. **This review is only for the afternoon tea.**

We had a...",The Wolseley
4,I came here for afternoon tea. I'd definitely recommend booking online. We opted for the champagne afternoon tea. This was one of the less expensive options...,The Wolseley
5,Super accommodating staff. Very limited seating so we waited for an opening and the host found us a outside table and asked if wouldn't mind sharing with...,The Mayfair Chippy
5,"This is the SHIzzle!!! Oh my goodness! We went back 3 more nights because we couldn't get enough of their fish and chips!

They also had good bread and a...",The Mayfair Chippy
5,"After we landed and got to our hotel, we quickly dropped off our bags and made our way over to Mayfair Chippy to start our vacation off right with good old...",The Mayfair Chippy
4,"I came in with pretty low expectations for the food given it's known for being a spot with a view, but I actually thought the food was better than the view...",Duck & Waffle
1,"If I could give zero I totally would ... but it is not possible.

Came here for dinner and some drinks and it was beyond disappointed.

I made a dinner...",Duck & Waffle
4,"You do have to book well in advance to make a reservation 
There is a cocktail bar on the 39th floor where you don't need a reservation 
Cocktails expensive...",Duck & Waffle
5,"Friendly staff and wonderful bagels.  They are open 24hours!  On Sundays , you can also check out the nearby markets in Spitalfields.",Beigel Bake
4,"No frill, mom and pops shop that opens 24/7. The service wasn't the best, they have customers going in and out all day all night and probably a bunch of...",Beigel Bake
5,"Famous and for a reason, the salt beef bagel.

Small no frills takeaway shop on brick lane. Open 24/7 and a great place to stop at 3am after a night out in...",Beigel Bake
5,"Coffee so good that joe-hounds make a pilgrimage here for their espresso pours. After quaffing one then following it with a flat white (well, it was almost...",Monmouth Coffee
4,Very good coffee shop for a take-away coffee in Borough Market. I had a filter coffee (that day it was Malacara A from El Salvador) that was really delicate...,Monmouth Coffee
4,Stumbled upon here around 9:15am on a Saturday after taking a stroll through Borough Market to have a sit before my next destination. It was pretty busy...,Monmouth Coffee
4,"Perhaps one of the most regal parks in London, it is also ginormous, and if you're like most people new to the area- or just me- you have a 99.999% chance...",The Regent's Park
4,"Very nice city park for strolling. Paved walk paths, rose garden, cafe, tennis, open air theatre, zoo. Very green. Good for cycling. Quick walk from...",The Regent's Park
5,"Wondering whether it's the right place for what you had in mind? Wonder no more.
Within the Regent's Park you shall find:

- The best picnic spots in town,...",The Regent's Park
5,"Coffee really taste better than what I've tried with the same price!
Ordered a flat white: the body is comfortable with milk

and also whole beans from two...",Monmouth Coffee
3,"So I usually get lattes, but they're known for their filtered coffee, so I thought I'd give it a go. I don't think it was anything out of the ordinary. It...",Monmouth Coffee
5,"Monmouth Coffee offers the ideal coffee drinking experience, which for me means good coffee, a solid pastry, and also the opportunity to meet people.

While...",Monmouth Coffee
5,"Echoing my other review of this amazing place, 
Thank you for your hard work preserving History!
My Bride of 30 years is British, and her Father has shared...",Churchill War Rooms
5,"I have to admit, the lady friend really wanted to go. You can get spoiled because you didn't have to pay for the Tate and other museums, but if you can get...",Churchill War Rooms
5,Calling ALL you Buff Men and Women out there that know and understand that Knowledge is Power and that learning from our past makes our present & future...,Churchill War Rooms
5,"""I love you, Marion..."" - Robin Longstride 

There's so much to do in London: music, shopping, pubs, museums, pomp & circumstance, discovering boroughs &...",St James's Park
5,"US tourist here, and really admiring your wonderful city and landscapes. This park is excellent and full of friendly smiling people. Kids playing and...",St James's Park
5,We took a walk through this park after we left Buckingham Palace since it was so close by. There were a lot of birds to see. Beautiful place to take photos.,St James's Park
5,"Given that I had bookmarked over 70 restaurants in London, we probably would never have made it to Yauatcha if not for its primo location in Soho. But after...",Yauatcha
